2025-01-06  Ohio St                  89 @Minnesota                88 O2         
2025-01-06 @Houston                  65  TCU                      46            
2025-01-06  South Florida            91 @Wichita St               72            
2025-01-06 @Alabama St               93  Ark Pine Bluff           91            
2025-01-06  S Carolina St            85 @Coppin St                77            
2025-01-06 @Lamar                    72  Incarnate Word           58            
2025-01-06  McNeese St               92 @Northwestern LA          69            
2025-01-06 @Alabama A&M              79  MS Valley St             67            
2025-01-06  TAM C. Christi           97 @New Orleans              83            
2025-01-06  Nicholls St              83 @East Texas A&M           61            
2025-01-06 @SE Louisiana             79  UTRGV                    75            
2025-01-06  Southern Univ            84 @Prairie View             80            
2025-01-06  Houston Chr              83 @SF Austin                73            
2025-01-07 @Morgan St               102  NC Central               98 O2         
2025-01-07  New Mexico               61 @Wyoming                  53            
2025-01-07  IL Chicago               80 @Missouri St              63            
2025-01-07  Michigan                 94 @UCLA                     75            
2025-01-07 @Iowa                     97  Nebraska                 87 O1         
2025-01-07 @Syracuse                 62  Georgia Tech             55            
2025-01-07 @Louisville               74  Clemson                  64            
2025-01-07 @Duke                     76  Pittsburgh               47            
2025-01-07 @North Carolina           82  SMU                      67            
2025-01-07 @Baylor                   68  Cincinnati               48            
2025-01-07  Texas Tech               72 @BYU                      67            
2025-01-07 @Oklahoma St              79  Kansas St                66            
2025-01-07 @Iowa St                  82  Utah                     59            
2025-01-07  Arizona                  75 @West Virginia            56            
2025-01-07 @UAB                      81  Tulane                   69            
2025-01-07  Tulsa                    82 @UT San Antonio           77            
2025-01-07 @Colorado St              91  Fresno St                64            
2025-01-07 @Boise St                 81  UNLV                     59            
2025-01-07 @Akron                    87  C Michigan               71            
2025-01-07  Miami OH                 80 @Ball St                  72            
2025-01-07  Ohio                     88 @Buffalo                  79            
2025-01-07  SIUE                     60 @E Illinois               57            
2025-01-07 @Florida                  73  Tennessee                43            
2025-01-07 @Georgia                  82  Kentucky                 69            
2025-01-07 @Missouri                 83  LSU                      67            
2025-01-07  Kent                     68 @N Illinois               50            
2025-01-07 @St Mary's CA             81  Loy Marymount            56            
2025-01-07  Auburn                   87 @Texas                    82            
2025-01-07 @Toledo                   90  E Michigan               87            
2025-01-07  Mississippi St           76 @Vanderbilt               64            
2025-01-07  Bowling Green            83 @W Michigan               79            
2025-01-07  Utah St                  85 @San Jose St              78            
2025-01-07 @Marquette                74  Georgetown               66            
2025-01-07  St John's                82 @Xavier                   72            
2025-01-08 @Holy Cross               70  Navy                     59            
2025-01-08 @Colgate                  67  Lehigh                   62            
2025-01-08 @San Diego St             67  Air Force                38            
2025-01-08  Alabama                  88 @South Carolina           68            
2025-01-08  Loyola-Chicago           79 @La Salle                 68            
2025-01-08  G Washington             75 @Rhode Island             67            
2025-01-08 @George Mason             64  Richmond                 58            
2025-01-08 @VCU                      73  Fordham                  61            
2025-01-08 @Duquesne                 85  St Joseph's PA           81 O1         
2025-01-08  Murray St                71 @Northern Iowa            68            
2025-01-08 @Valparaiso               98  Indiana St               95 O1         
2025-01-08 @Evansville               69  Illinois St              51            
2025-01-08  Drake                    64 @Bradley                  57            
2025-01-08 @Bucknell                 65  Lafayette                62 O1         
2025-01-08 @Indiana                  82  USC                      69            
2025-01-08 @Illinois                 91  Penn St                  52            
2025-01-08 @NC State                 66  Notre Dame               65            
2025-01-08 @Massachusetts            76  Dayton                   72            
2025-01-08 @Belmont                  90  S Illinois               86            
2025-01-08 @St Louis                 73  St Bonaventure           68            
2025-01-08 @Stanford                 70  Virginia Tech            59            
2025-01-08 @California               75  Virginia                 61            
2025-01-08 @UCF                      75  Colorado                 74            
2025-01-08 @Kansas                   74  Arizona St               55            
2025-01-08  FL Atlantic              75 @Charlotte                64            
2025-01-08 @North Texas              81  Rice                     59            
2025-01-08 @East Carolina            80  Temple                   79            
2025-01-08 @SC Upstate               77  Presbyterian             67            
2025-01-08 @Longwood                 85  UNC Asheville            76            
2025-01-08 @Gardner Webb             89  Winthrop                 83            
2025-01-08  High Point               93 @Charleston So            79            
2025-01-08  Texas A&M                80 @Oklahoma                 78            
2025-01-08  Mississippi              73 @Arkansas                 66            
2025-01-08  Florida St               80 @Miami FL                 65            
2025-01-08  Furman                   67 @Citadel                  63 O1         
2025-01-08 @Gonzaga                  93  San Diego                80            
2025-01-08  ETSU                     70 @Mercer                   68            
2025-01-08 @NE Omaha                 77  Missouri KC              58            
2025-01-08 @St Thomas MN             73  S Dakota St              72            
2025-01-08 @Wofford                  77  W Carolina               69            
2025-01-08 @Appalachian St           74  Coastal Car              51            
2025-01-08 @Georgia St               82  Ga Southern              78 O1         
2025-01-08 @Army                     74  Loyola MD                72            
2025-01-08 @Boston Univ              60  American Univ            54            
2025-01-08 @Villanova                68  Connecticut              66            
2025-01-08 @Seton Hall               85  DePaul                   80 O1         
2025-01-08 @Providence               84  Butler                   65            
2025-01-08  Cleveland St             80 @Robert Morris            69            
2025-01-08 @Youngstown St            72  N Kentucky               61            
2025-01-08 @PFW                      78  WI Milwaukee             73            
2025-01-09  SUNY Albany              61 @New Hampshire            57            
2025-01-09 @Maine                    82  Binghamton               71            
2025-01-09  UMBC                     87 @NJIT                     64            
2025-01-09  Vermont                  67 @MA Lowell                63            
2025-01-09  Purdue                   68 @Rutgers                  50            
2025-01-09  Oregon                   73 @Ohio St                  71            
2025-01-09 @Michigan St              88  Washington               54            
2025-01-09  West Georgia             72 @Austin Peay              68            
2025-01-09  Jacksonville             74 @Bellarmine               59            
2025-01-09  UNC Greensboro           78 @Chattanooga              75            
2025-01-09  North Dakota             95 @Denver                   70            
2025-01-09  Tennessee Tech           69 @E Illinois               64            
2025-01-09 @E Kentucky               79  North Florida            74            
2025-01-09 @FGCU                     75  North Alabama            70            
2025-01-09 @Lindenwood               72  Tennessee St             62            
2025-01-09 @Louisiana Tech           81  Florida Intl             64            
2025-01-09 @MTSU                     84  Kennesaw                 79            
2025-01-09  N Dakota St             110 @Oral Roberts             96            
2025-01-09  Liberty                  76 @Sam Houston St           68            
2025-01-09 @Samford                  81  VMI                      68            
2025-01-09 @San Francisco            81  Portland                 72            
2025-01-09 @Santa Clara              82  Oregon St                81 O1         
2025-01-09 @SE Missouri St           77  Southern Indiana         66            
2025-01-09  Tarleton St              74 @Southern Utah            66            
2025-01-09  Morehead St              59 @Ark Little Rock          53            
2025-01-09 @Utah Tech                74  UT Arlington             62            
2025-01-09 @Utah Valley              72  Grand Canyon             64            
2025-01-09  Pacific                  95 @Washington St            94 O1         
2025-01-09  TN Martin                85 @W Illinois               83 O1         
2025-01-09  Jacksonville St          73 @WKU                      67            
2025-01-09  Queens NC                75 @Lipscomb                 73            
2025-01-09 @UC Santa Barbara         78  CS Bakersfield           66            
2025-01-09 @UC Davis                 63  CS Fullerton             53            
2025-01-09  Idaho                    80 @CS Sacramento            67            
2025-01-09 @Stetson                  75  Cent Arkansas            65            
2025-01-09 @Portland St              64  E Washington             59            
2025-01-09  Hawaii                   83 @UC Riverside             76            
2025-01-09 @South Alabama            76  Arkansas St              62            
2025-01-09 @Marshall                 80  James Madison            78            
2025-01-09 @Southern Miss            84  ULM                      67            
2025-01-09  N Colorado               83 @Montana St               82            
2025-01-09 @Montana                  81  Northern Arizona         76            
2025-01-09  Texas St                 74 @Troy                     73            
2025-01-09  UC Irvine                77 @CS Northridge            67            
2025-01-09 @UC San Diego             95  Cal Poly                 68            
2025-01-09  Old Dominion             71 @Louisiana                60            
2025-01-09 @Wright St                66  Oakland                  62            
2025-01-09 @IUPUI                    95  Detroit                  61            
2025-01-09  Col Charleston           67 @Hofstra                  61            
2025-01-09  UNC Wilmington           64 @Monmouth NJ              55            
2025-01-09  Campbell                 66 @Hampton                  55            
2025-01-09 @William & Mary           78  Elon                     65            
2025-01-09  Delaware                 98 @NC A&T                   88            
2025-01-09  Drexel                   67 @Stony Brook              51            
2025-01-09 @Towson                   80  Northeastern             73            
2025-01-10 @Wisconsin                80  Minnesota                59            
2025-01-10 @Maryland                 79  UCLA                     61            
2025-01-10  Kent                     68 @Buffalo                  49            
2025-01-10 @Toledo                   69  C Michigan               67            
2025-01-10 @Canisius                 85  Rider                    67            
2025-01-10 @Fairfield                68  Iona                     64            
2025-01-10  Mt St Mary's             75 @Manhattan                66            
2025-01-10  Merrimack                66 @Sacred Heart             65            
2025-01-10 @Quinnipiac               72  Siena                    53            
2025-01-10  F Dickinson              91 @Le Moyne                 86 O2         
2025-01-10 @Niagara                  70  St Peter's               60            
2025-01-10 @St Francis PA            73  Mercyhurst               59            
2025-01-10  LIU Brooklyn             70 @Stonehill                60            
2025-01-10  Wagner                   62 @Central Conn             57            
2025-01-11 @Maine                    87  SUNY Albany              66            
2025-01-11  Cornell                  94 @Columbia                 83            
2025-01-11 @Lafayette                82  Holy Cross               65            
2025-01-11  Army                     74 @Lehigh                   69            
2025-01-11 @MA Lowell                70  NJIT                     62            
2025-01-11 @Howard                  100  Morgan St                95            
2025-01-11  Nevada                   77 @Fresno St                66 O1         
2025-01-11 @New Hampshire            79  Binghamton               72            
2025-01-11 @Bryant                   73  Vermont                  53            
2025-01-11 @SMU                      93  Georgia Tech             71            
2025-01-11  Louisville               82 @Pittsburgh               78            
2025-01-11 @Stanford                 88  Virginia                 65            
2025-01-11  Rhode Island             67 @Richmond                 64 O1         
2025-01-11 @St Joseph's PA           93  Loyola-Chicago           57            
2025-01-11 @George Mason             77  Massachusetts            70            
2025-01-11 @Davidson                 74  Fordham                  64            
2025-01-11 @S Illinois               88  Missouri St              78 O1         
2025-01-11 @Murray St                58  Valparaiso               47            
2025-01-11  Northern Iowa            85 @Illinois St              84            
2025-01-11 @Drake                    63  Evansville               40            
2025-01-11  Bradley                  61 @IL Chicago               60            
2025-01-11  Belmont                  84 @Indiana St               79            
2025-01-11 @New Mexico               62  San Diego St             48            
2025-01-11  San Jose St              69 @Air Force                62            
2025-01-11 @American Univ            68  Bucknell                 58            
2025-01-11 @Iowa                     85  Indiana                  60            
2025-01-11  USC                      82 @Illinois                 72            
2025-01-11 @Duke                     86  Notre Dame               78            
2025-01-11  La Salle                 83 @St Bonaventure           82 O1         
2025-01-11 @Clemson                  77  Florida St               57            
2025-01-11  Syracuse                 79 @Boston College           71            
2025-01-11  North Carolina           63 @NC State                 61            
2025-01-11  Delaware St              76 @S Carolina St            75            
2025-01-11  Wake Forest              88 @Miami FL                 78            
2025-01-11  Virginia Tech            71 @California               68            
2025-01-11 @Arizona                  88  UCF                      80            
2025-01-11  Houston                  87 @Kansas St                57            
2025-01-11  Baylor                   72 @Arizona St               66 O1         
2025-01-11 @Utah                     83  Oklahoma St              62            
2025-01-11  Kansas                   54 @Cincinnati               40            
2025-01-11  Iowa St                  85 @Texas Tech               84 O1         
2025-01-11 @TCU                      71  BYU                      67            
2025-01-11  Temple                   73 @Rice                     70            
2025-01-11 @Tulane                   73  South Florida            70            
2025-01-11 @Memphis                  74  East Carolina            70            
2025-01-11 @UT San Antonio           88  Wichita St               75            
2025-01-11  Radford                  80 @SC Upstate               67            
2025-01-11  UNC Asheville            96 @Presbyterian             87            
2025-01-11 @Winthrop                 95  Longwood                 76            
2025-01-11 @High Point               96  Gardner Webb             55            
2025-01-11 @Colorado St              84  UNLV                     62            
2025-01-11  Florida                  71 @Arkansas                 63            
2025-01-11  Queens NC                67 @Austin Peay              60            
2025-01-11 @Ball St                  91  Bowling Green            69            
2025-01-11  North Florida            98 @Bellarmine               83            
2025-01-11  N Dakota St              69 @Denver                   50            
2025-01-11 @ETSU                     70  Citadel                  52            
2025-01-11  Jacksonville             82 @E Kentucky               75            
2025-01-11  Akron                   105 @E Michigan               81            
2025-01-11 @FGCU                     77  Cent Arkansas            71            
2025-01-11 @Georgia                  72  Oklahoma                 62            
2025-01-11 @Gonzaga                  88  Washington St            75            
2025-01-11 @Lindenwood               82  TN Martin                81            
2025-01-11 @Louisiana Tech           79  Liberty                  74            
2025-01-11 @Miami OH                 91  W Michigan               71            
2025-01-11 @MTSU                     81  Jacksonville St          64            
2025-01-11  Kentucky                 95 @Mississippi St           90            
2025-01-11 @Missouri                 75  Vanderbilt               66            
2025-01-11 @NE Omaha                 87  S Dakota St              80            
2025-01-11 @Ohio                    108  N Illinois               70            
2025-01-11 @Mississippi              77  LSU                      65            
2025-01-11 @Oral Roberts             83  North Dakota             79            
2025-01-11  Oregon St                91 @Pacific                  55            
2025-01-11 @Sam Houston St           81  Florida Intl             74            
2025-01-11 @Samford                  76  UNC Greensboro           69            
2025-01-11  St Mary's CA            103 @San Diego                56            
2025-01-11 @Santa Clara              77  San Francisco            54            
2025-01-11 @Seattle                  66  Abilene Chr              64            
2025-01-11 @SIUE                     67  Tennessee Tech           59            
2025-01-11  Auburn                   66 @South Carolina           63            
2025-01-11  Morehead St              67 @SE Missouri St           56            
2025-01-11 @Southern Utah            73  UT Arlington             68            
2025-01-11 @St Thomas MN            119  South Dakota            104            
2025-01-11  North Alabama            92 @Stetson                  64            
2025-01-11  Tennessee                74 @Texas                    70            
2025-01-11  Alabama                  94 @Texas A&M                88            
2025-01-11  Long Beach St            84 @UC Davis                 73            
2025-01-11 @Utah Tech                58  Tarleton St              54            
2025-01-11 @Utah Valley              75  Cal Baptist              69            
2025-01-11  New Mexico St            85 @UTEP                     57            
2025-01-11  Tennessee St             72 @W Illinois               52            
2025-01-11 @WKU                      85  Kennesaw                 69            
2025-01-11 @Lipscomb                 86  West Georgia             67            
2025-01-11 @CS Bakersfield           94  CS Northridge            90            
2025-01-11  Hawaii                   95 @CS Fullerton             86            
2025-01-11  E Washington             65 @CS Sacramento            54            
2025-01-11 @Alcorn St                62  Alabama A&M              52            
2025-01-11 @Georgia St               79  Coastal Car              74            
2025-01-11 @Norfolk St               92  Coppin St                69            
2025-01-11 @Appalachian St           86  James Madison            66            
2025-01-11 @Marshall                 81  Ga Southern              69            
2025-01-11  Princeton                68 @Harvard                  64            
2025-01-11  Arkansas St              84 @Troy                     78            
2025-01-11 @Portland St              75  Idaho                    63            
2025-01-11  Weber St                 77 @Idaho St                 69            
2025-01-11 @Houston Chr              81  Incarnate Word           76            
2025-01-11 @Jackson St               77  Alabama St               70            
2025-01-11  SF Austin                72 @Lamar                    63            
2025-01-11 @Loyola MD                75  Navy                     74            
2025-01-11 @NC Central               88  MD E Shore               69            
2025-01-11 @McNeese St               80  Nicholls St              71            
2025-01-11  Prairie View             74 @MS Valley St             65            
2025-01-11 @Montana St               58  Northern Arizona         53            
2025-01-11  SE Louisiana             91 @New Orleans              71            
2025-01-11  N Colorado               81 @Montana                  57            
2025-01-11 @Dartmouth                73  Penn                     70            
2025-01-11  Bethune-Cookman          65 @Grambling                59            
2025-01-11 @Southern Univ            91  Florida A&M              57            
2025-01-11 @TAM C. Christi           79  UTRGV                    74            
2025-01-11 @Northwestern LA          75  East Texas A&M           67            
2025-01-11 @Southern Miss            92  Texas St                 88 O1         
2025-01-11 @Colgate                  87  Boston Univ              50            
2025-01-11  UC Irvine                60 @UC San Diego             52            
2025-01-11  UC Santa Barbara         75 @Cal Poly                 72            
2025-01-11 @Utah St                  81  Boise St                 79            
2025-01-11 @Yale                     79  Brown                    58            
2025-01-11  Connecticut              68 @Georgetown               60            
2025-01-11  Creighton                80 @Butler                   76            
2025-01-11 @St John's                80  Villanova                68            
2025-01-11 @Providence               91  Seton Hall               85            
2025-01-11  Xavier                   77 @DePaul                   63            
2025-01-11  Old Dominion             71 @South Alabama            63 O1         
2025-01-11 @Louisiana                71  ULM                      68            
2025-01-11  Cleveland St             80 @Youngstown St            72            
2025-01-11  Oakland                  68 @N Kentucky               53            
2025-01-11 @PFW                      90  Detroit                  67            
2025-01-11 @WI Milwaukee             70  WI Green Bay             59            
2025-01-11 @Monmouth NJ              84  Col Charleston           73            
2025-01-11 @Hofstra                  66  UNC Wilmington           63            
2025-01-11 @William & Mary           81  NC A&T                   78            
2025-01-11  Towson                   93 @Drexel                   82 O1         
2025-01-11 @Hampton                  83  Delaware                 77            
2025-01-11  Northeastern             70 @Stony Brook              66            
2025-01-12 @Purdue                  104  Nebraska                 68            
2025-01-12  Oregon                   82 @Penn St                  81            
2025-01-12 @Michigan                 91  Washington               75            
2025-01-12  Michigan St              78 @Northwestern             68            
2025-01-12  LIU Brooklyn             54 @Central Conn             52            
2025-01-12 @Tulsa                    69  Charlotte                63            
2025-01-12  West Virginia            78 @Colorado                 70            
2025-01-12  UAB                      81 @FL Atlantic              76            
2025-01-12 @Chattanooga              91  VMI                      66            
2025-01-12 @Ark Little Rock          78  Southern Indiana         58            
2025-01-12 @W Carolina               85  Mercer                   82            
2025-01-12  St Peter's               62 @Canisius                 49            
2025-01-12  Quinnipiac               63 @Iona                     62            
2025-01-12 @Marist                   61  Fairfield                51            
2025-01-12 @Merrimack                69  Manhattan                62            
2025-01-12 @Mt St Mary's             73  Sacred Heart             71            
2025-01-12  Rider                    68 @Niagara                  65            
2025-01-12  St Francis PA            75 @F Dickinson              71            
2025-01-12 @Le Moyne                 79  Mercyhurst               63            
2025-01-12  Stonehill                68 @Chicago St               52            
2025-01-12 @Robert Morris            75  Wright St                72            
2025-01-13 @Grambling                79  Florida A&M              72            
2025-01-13 @Morgan St                78  Norfolk St               74            
2025-01-13  Prairie View             75 @Ark Pine Bluff           64            
2025-01-13 @Rutgers                  75  UCLA                     68            
2025-01-13 @Maryland                 77  Minnesota                71            
2025-01-13 @Notre Dame               78  Boston College           60            
2025-01-13 @NC Central               75  Delaware St              72            
2025-01-13 @Elon                     81  Campbell                 68            
2025-01-13  Wofford                  81 @Furman                   62            
2025-01-13 @Alcorn St                67  Alabama St               65            
2025-01-13 @Howard                   90  Coppin St                75            
2025-01-13  Nicholls St              88 @Incarnate Word           82            
2025-01-13 @Jackson St              103  Alabama A&M              93 O3         
2025-01-13  New Orleans              68 @Lamar                    62            
2025-01-13  American Univ            73 @Loyola MD                54            
2025-01-13 @S Carolina St            78  MD E Shore               64            
2025-01-13  McNeese St               75 @Houston Chr              59            
2025-01-13  TX Southern              82 @MS Valley St             53            
2025-01-13 @Southern Univ            69  Bethune-Cookman          53            
2025-01-13  SE Louisiana             66 @SF Austin                59            
2025-01-13 @TAM C. Christi           73  Northwestern LA          64            
2025-01-13 @UTRGV                    57  East Texas A&M           55            
2025-01-14 @Nevada                   68  Air Force                62            
2025-01-14 @Boise St                 96  Wyoming                  55            
2025-01-14 @VCU                      78  St Louis                 62            
2025-01-14 @Northern Iowa            73  Evansville               56            
2025-01-14 @San Jose St              71  New Mexico               70            
2025-01-14 @San Diego St             75  Colorado St              60            
2025-01-14 @Wisconsin                70  Ohio St                  68            
2025-01-14 @USC                      99  Iowa                     89            
2025-01-14  Illinois                 94 @Indiana                  69            
2025-01-14  Louisville               85 @Syracuse                 61            
2025-01-14 @Belmont                  71  Valparaiso               64            
2025-01-14 @Duke                     89  Miami FL                 54            
2025-01-14  Clemson                  70 @Georgia Tech             59            
2025-01-14  UCF                      95 @Arizona St               89            
2025-01-14 @Arizona                  81  Baylor                   70            
2025-01-14  Texas Tech               61 @Kansas St                57            
2025-01-14 @BYU                      85  Oklahoma St              69            
2025-01-14 @Wichita St               68  Charlotte                59            
2025-01-14  UT San Antonio           90 @Rice                     84            
2025-01-14  North Texas              69 @East Carolina            60            
2025-01-14 @Akron                    85  Toledo                   78            
2025-01-14  Mississippi              74 @Alabama                  64            
2025-01-14 @Auburn                   88  Mississippi St           66            
2025-01-14 @Bowling Green            79  Buffalo                  61            
2025-01-14 @C Michigan               82  E Michigan               63            
2025-01-14  Missouri                 83 @Florida                  82            
2025-01-14  W Michigan               94 @Kent                     83            
2025-01-14 @Kentucky                 81  Texas A&M                69            
2025-01-14 @LSU                      78  Arkansas                 74            
2025-01-14  Miami OH                 84 @N Illinois               69            
2025-01-14 @Ohio                     86  Ball St                  71            
2025-01-14  Ark Little Rock          73 @SE Missouri St           71            
2025-01-14 @Creighton                84  Providence               64            
2025-01-14 @Xavier                   69  Villanova                63            
2025-01-14 @St John's                63  Georgetown               58            
2025-01-14  Marquette                85 @DePaul                   83 O1         
2025-01-15 @Bucknell                 86  Holy Cross               82            
2025-01-15  Colgate                  73 @Navy                     66            
2025-01-15 @Loyola-Chicago           81  Rhode Island             77            
2025-01-15  Massachusetts           120 @Fordham                 118 O3         
2025-01-15  Duquesne                 73 @G Washington             65            
2025-01-15  George Mason             67 @Dayton                   59            
2025-01-15 @La Salle                 79  Davidson                 76            
2025-01-15  S Illinois               73 @Missouri St              51            
2025-01-15 @IL Chicago               97  Murray St                93 O2         
2025-01-15 @Bradley                 118  Indiana St               65            
2025-01-15 @Drake                    66  Illinois St              62            
2025-01-15  Purdue                   69 @Washington               58            
2025-01-15 @Michigan St              90  Penn St                  85            
2025-01-15 @Wake Forest              80  Stanford                 67            
2025-01-15 @North Carolina           79  California               53            
2025-01-15 @Virginia Tech            79  NC State                 76            
2025-01-15 @St Bonaventure           63  Richmond                 49            
2025-01-15  SMU                      54 @Virginia                 52            
2025-01-15 @Florida St               82  Pittsburgh               70            
2025-01-15 @Houston                  70  West Virginia            54            
2025-01-15  Cincinnati               68 @Colorado                 62            
2025-01-15 @Iowa St                  74  Kansas                   57            
2025-01-15  Utah                     73 @TCU                      65            
2025-01-15  UAB                      92 @South Florida            83            
2025-01-15 @Tulane                   80  FL Atlantic              65            
2025-01-15 @UNC Asheville            93  SC Upstate               92            
2025-01-15 @Radford                  79  Gardner Webb             75            
2025-01-15 @Winthrop                102  Charleston So            97 O3         
2025-01-15 @Army                     70  Lafayette                68            
2025-01-15  Texas                    77 @Oklahoma                 73            
2025-01-15 @Tennessee                74  Georgia                  56            
2025-01-15 @Vanderbilt               66  South Carolina           63            
2025-01-15 @UNLV                     65  Utah St                  62            
2025-01-15  Bowie St                 76 @Howard                   73            
2025-01-15 @Chattanooga              83  Wofford                  81 O1         
2025-01-15  NE Omaha                 80 @Denver                   62            
2025-01-15 @Furman                   73  ETSU                     70            
2025-01-15  Samford                  75 @Mercer                   74            
2025-01-15 @UNC Greensboro           70  Citadel                  57            
2025-01-15 @VMI                      66  W Carolina               50            
2025-01-15 @Texas St                 94  Georgia St               80            
2025-01-15  Troy                     77 @ULM                      58            
2025-01-15 @Boston Univ              63  Lehigh                   58            
2025-01-15 @Butler                   82  Seton Hall               77            
2025-01-15 @South Alabama            75  Southern Miss            62            
2025-01-15  PFW                     120 @Wright St               113 O2         
2025-01-15 @Oakland                  72  IUPUI                    59            
2025-01-15 @Cleveland St             76  N Kentucky               58            
2025-01-16  Montana                  63 @Weber St                 59            
2025-01-16  Bryant                   89 @SUNY Albany              79            
2025-01-16  Maine                    57 @NJIT                     44            
2025-01-16  New Hampshire            79 @UMBC                     76            
2025-01-16 @Vermont                  72  Binghamton               64            
2025-01-16 @Northwestern             76  Maryland                 74 O1         
2025-01-16  Rutgers                  85 @Nebraska                 82            
2025-01-16 @Minnesota                84  Michigan                 81 O1         
2025-01-16 @Temple                   88  Memphis                  81            
2025-01-16 @Longwood                 82  High Point               80            
2025-01-16  CS Northridge            83 @Hawaii                   60            
2025-01-16 @Austin Peay              97  E Kentucky               90 O1         
2025-01-16  Lipscomb                 87 @Bellarmine               53            
2025-01-16 @Fairfield                70  Niagara                  66            
2025-01-16 @FGCU                     82  West Georgia             60            
2025-01-16  New Mexico St            59 @Florida Intl             52            
2025-01-16 @Grand Canyon             88  Abilene Chr              58            
2025-01-16 @Iona                     82  Canisius                 61            
2025-01-16 @Jacksonville St          63  Louisiana Tech           61            
2025-01-16 @Jacksonville             64  North Alabama            60            
2025-01-16 @Kennesaw                 75  Sam Houston St           69 O1         
2025-01-16  UTEP                     72 @Liberty                  70            
2025-01-16 @Loy Marymount            57  Santa Clara              54            
2025-01-16 @Morehead St              51  W Illinois               47            
2025-01-16 @N Dakota St              71  Missouri KC              64            
2025-01-16 @Oregon St                97  Gonzaga                  89 O1         
2025-01-16  San Francisco            80 @Pepperdine               63            
2025-01-16 @Portland                 84  Pacific                  81 O1         
2025-01-16 @Rider                    66  Mt St Mary's             60            
2025-01-16  Washington St            65 @San Diego                61            
2025-01-16 @Seattle                  82  Utah Tech                62            
2025-01-16 @Siena                    93  Sacred Heart             75            
2025-01-16 @S Dakota St             109  North Dakota             73            
2025-01-16 @South Dakota             92  Oral Roberts             82            
2025-01-16 @Southern Indiana         80  Lindenwood               73            
2025-01-16  Marist                   56 @St Peter's               51            
2025-01-16  Queens NC                95 @Stetson                  60            
2025-01-16 @Tarleton St              67  Cal Baptist              57            
2025-01-16  SIUE                     87 @Tennessee St             80 O2         
2025-01-16  SE Missouri St           77 @Tennessee Tech           70            
2025-01-16  Utah Valley              85 @UT Arlington             83 O1         
2025-01-16 @TN Martin                68  E Illinois               63            
2025-01-16 @North Florida            92  Cent Arkansas            80            
2025-01-16 @Quinnipiac               81  Merrimack                76            
2025-01-16  UC San Diego             80 @Long Beach St            54            
2025-01-16 @UC Irvine                82  CS Fullerton             62            
2025-01-16 @Northern Arizona         77  CS Sacramento            53            
2025-01-16  Ga Southern              88 @Coastal Car              87 O1         
2025-01-16 @Coppin St                88  Cheyney St               62            
2025-01-16  Appalachian St           62 @Old Dominion             43            
2025-01-16 @Arkansas St              83  Louisiana                63            
2025-01-16 @James Madison            67  Marshall                 64            
2025-01-16 @Idaho St                 70  Montana St               67            
2025-01-16 @N Colorado               72  Portland St              69            
2025-01-16 @UC Santa Barbara         66  UC Riverside             63            
2025-01-16  UC Davis                 65 @Cal Poly                 54            
2025-01-16  Col Charleston           67 @Campbell                 61            
2025-01-16  Elon                     65 @Drexel                   54            
2025-01-16  William & Mary           67 @Hampton                  64            
2025-01-16  Monmouth NJ              72 @NC A&T                   63            
2025-01-16 @Towson                   65  Hofstra                  60            
2025-01-16 @Delaware                 84  Stony Brook              74            
2025-01-16 @UNC Wilmington           80  Northeastern             72            
2025-01-17  VCU                      78 @St Joseph's PA           69            
2025-01-17 @UCLA                     94  Iowa                     70            
2025-01-17  Indiana                  77 @Ohio St                  76 O1         
2025-01-17 @Fresno St                74  Air Force                65            
2025-01-17 @Akron                    92  Ohio                     80            
2025-01-17 @New Mexico               84  Boise St                 65            
2025-01-17 @Villanova                75  Providence               73            
2025-01-17  DePaul                   73 @Georgetown               68            
2025-01-17  Robert Morris            89 @WI Green Bay             67            
2025-01-17 @WI Milwaukee             79  Youngstown St            64            
2025-01-18  SUNY Albany              70 @Binghamton               65            
2025-01-18  American Univ            74 @Holy Cross               65            
2025-01-18 @Florida A&M              86  Ark Pine Bluff           76            
2025-01-18  Maine                    87 @UMBC                     62            
2025-01-18 @Bryant                   85  MA Lowell                62            
2025-01-18 @Bucknell                 73  Navy                     69            
2025-01-18 @Nevada                   75  San Jose St              64            
2025-01-18 @NJIT                     64  New Hampshire            59            
2025-01-18  Alabama St               69 @Alabama A&M              65            
2025-01-18  Colorado St              79 @Wyoming                  63            
2025-01-18 @Florida St               91  Georgia Tech             78            
2025-01-18  SMU                     117 @Miami FL                 74            
2025-01-18  Duke                     88 @Boston College           63            
2025-01-18 @Louisville               81  Virginia                 67            
2025-01-18 @Duquesne                 75  St Bonaventure           57            
2025-01-18 @Dayton                   83  Loyola-Chicago           81 O1         
2025-01-18 @Rhode Island             92  Davidson                 90            
2025-01-18 @S Illinois               73  Northern Iowa            49            
2025-01-18  IL Chicago               81 @Valparaiso               74            
2025-01-18 @Illinois St              74  Missouri St              68            
2025-01-18  Drake                    71 @Indiana St               53            
2025-01-18  Bradley                  74 @Murray St                61            
2025-01-18  Belmont                  85 @Evansville               82            
2025-01-18  UNLV                     76 @San Diego St             68            
2025-01-18  Colgate                  90 @Lafayette                67            
2025-01-18  Wisconsin                84 @USC                      69            
2025-01-18  Purdue                   65 @Oregon                   58            
2025-01-18  Clemson                  78 @Pittsburgh               75 O1         
